"TITLE"	"SUMMARY"	"URL"	"change"
"Close Update: Wall Street Ends Mostly Lower as Dow, S&P 500 Retreat on Oil; Nasdaq Hits Record"	"Wall Street s main indexes ended mostly lower on Monday with the Dow Jones Industrial Average and the S amp P 500 giving back ground amid declines in oil prices while the Nasdaq Composite bucked the weaker trend to reach a record high Wall Street s main indexes ended mostly lower on"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/YA8IRilYHAE/close-update-wall-street-ends-mostly-lower-as-dow-sp-500-retreat-on-oil-nasdaq-hits-record-cm731339"	"N"
"The Best DRIP Stocks: 15 No-Fee Dividend Aristocrats"	"The Best DRIP Stocks: 15 No-Fee Dividend Aristocrats"	"http://finance.yahoo.com/news/best-drip-stocks-15-no-232815050.html"	"N"
"Nasdaq Hits Records Even as Crude Selloff Sours Rest of Market"	"Nasdaq Hits Records Even as Crude Selloff Sours Rest of Market"	"https://www.thestreet.com/story/13946984/1/dow-20-000-hits-roadblock-as-oil-slumps-nasdaq-sets-record-high.html?puc=yahoo&cm_ven=YAHOO"	"N"
"Don't Count on Exxon Mobil's Help With Dow 20K"	"Don't Count on Exxon Mobil's Help With Dow 20K"	"http://realmoney.thestreet.com/articles/01/09/2017/dont-count-exxon-mobils-help-dow-20k?puc=yahoo&cm_ven=YAHOO"	"N"
"The Zacks Analyst Blog Highlights: Wal-Mart, Exxon Mobil, QUALCOMM, Coca-Cola and Monsanto"	"The Zacks Analyst Blog Highlights: Wal-Mart, Exxon Mobil, QUALCOMM, Coca-Cola and Monsanto"	"http://finance.yahoo.com/news/zacks-analyst-blog-highlights-wal-143002678.html"	"N"
"Energy Sector Update for 01/10/2017: WMB, XOM, CVX, COP, SLB, OXY"	"Top Energy StocksTop Energy Stocks XOM 0 1 XOM 0 1 CVX 0 1 CVX 0 1 COP 0 3 COP 0 3 SLB 0 02 SLB 0 02 OXY flatOXY flat Energy shares edged lower in pre market trade on Tuesday as crude oil futures were weaker ahead of the American Petroleum Institute s weekly inventories"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/yjentXa9_F4/energy-sector-update-for-01102017-wmb-xom-cvx-cop-slb-oxy-cm731486"	"N"
"Exxon Mobil Corp. : XOM-US: Dividend Analysis : November 10th, 2016 (record date) : By the numbers : January 9, 2017"	"Exxon Mobil Corp. : XOM-US: Dividend Analysis : November 10th, 2016 (record date) : By the numbers : January 9, 2017"	"http://www.capitalcube.com/blog/index.php/exxon-mobil-corp-xom-us-dividend-analysis-november-10th-2016-record-date-by-the-numbers-january-9-2017/"	"N"
"Should You Hold on to Exxon Mobil (XOM) Stock Right Now?"	"We issued an updated research report on leading integrated energy player Exxon Mobil Corporation XOM on Jan 9 2017 The company is the world s best run integrated oil company based on its track record of high return on capital employed However the company s dividend yield is among the"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/oCT90d_NX60/should-you-hold-on-to-exxon-mobil-xom-stock-right-now-cm731429"	"N"
"Trump's Top Diplomat Comes With Love From Russia"	"Trump's Top Diplomat Comes With Love From Russia"	"http://finance.yahoo.com/video/trumps-top-diplomat-comes-love-231441437.html"	"N"
"The Nasdaq and Tech Stocks Quietly Lead"	"InvestorPlace InvestorPlace Stock Market News Stock Advice amp Trading Tips On Monday the price of crude oil fell 3 8 dragging the Dow Jones Industrial Average farther from the 20 000 barrier due to declines in Exxon Mobil Corporation NYSE"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/L_5r8ahCb00/the-nasdaq-and-tech-stocks-quietly-lead-cm731548"	"N"
"ExxonMobil Develops cMIST Technology to Dry Natural Gas"	"Exxon Mobil Corporation XOM recently declared that it has developed a technology cMIST that dries out natural gas using a patented absorption system inside pipes and replaces the need for conventional dehydration tower technology This technology can be deployed at both land based"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/C8iOaezQX5k/exxonmobil-develops-cmist-technology-to-dry-natural-gas-cm731439"	"N"
"How Are Shell<U+0092>s Segmental Dynamics Shaping Up?"	"How Are Shell<U+0092>s Segmental Dynamics Shaping Up?"	"http://marketrealist.com/2017/01/shells-segmental-dynamics-shaping/?utm_source=yahoo&utm_medium=feed"	"N"
"Pisani: I'm getting concerned about oil"	"Pisani: I'm getting concerned about oil"	"http://finance.yahoo.com/video/pisani-im-getting-concerned-oil-205700916.html"	"N"
"What Does Rex Tillerson Bring to the State Department?"	"What Does Rex Tillerson Bring to the State Department?"	"http://finance.yahoo.com/video/does-rex-tillerson-bring-state-151013616.html"	"N"
"Stock Market News for January 10, 2017"	"Benchmarks mostly ended in the red on Monday led by declines in energy shares Rise in oil prices dragged energy shares down Oil prices took a beating on concerns that rise in Iraqi exports and US output could adversely affect the impact of a deal among major oil producers to curtail"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/A1kLfWq71wQ/stock-market-news-for-january-10-2017-cm731728"	"N"
"Stock Futures Mixed as Donald Trump Meets the Press"	"Stock Futures Mixed as Donald Trump Meets the Press"	"https://www.thestreet.com/story/13949980/1/stock-futures-pause-as-donald-trump-meets-the-press.html?puc=yahoo&cm_ven=YAHOO"	"N"
"Rex Tillerson's confirmation hearing is today <U+393C><U+3E37> here's how his company, ExxonMobil, could benefit from a Trump presidency"	"Rex Tillerson's confirmation hearing is today <U+393C><U+3E37> here's how his company, ExxonMobil, could benefit from a Trump presidency"	"http://finance.yahoo.com/news/rex-tillersons-confirmation-hearing-today-152700490.html"	"N"
"Rex Tillerson's Entirely Reasonable Pay Deal With Exxon"	"Rex Tillerson's Entirely Reasonable Pay Deal With Exxon"	"http://www.bloomberg.com/view/articles/2017-01-10/rex-tillerson-s-entirely-reasonable-pay-deal-with-exxon?cmpid=yhoo.headline"	"N"
"Is Putin a war criminal? 'I would not use that term,' says Rex Tillerson"	"Is Putin a war criminal? 'I would not use that term,' says Rex Tillerson"	"http://www.cnbc.com/id/104212316?__source=yahoo%7cfinance%7cheadline%7cheadline%7cstory&par=yahoo&doc=104212316"	"N"
"2 Trades to Play the Exxon Mobil (XOM) Stock Breakout (or Breakdown)"	"InvestorPlace InvestorPlace Stock Market News Stock Advice amp Trading Tips Exxon Mobil Corporation NYSE XOM stock is up since Donald Trump s election and not just because CEO Rex Tillerson was nominated for Secretary of State The"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/aLo-zmfqefo/2-trades-to-play-the-exxon-mobil-xom-stock-breakout-or-breakdown-cm731730"	"N"
"The Zacks Analyst Blog Highlights: Wal-Mart, Exxon Mobil, QUALCOMM, Coca-Cola and Monsanto"	"For Immediate Release Chicago IL January 10 2017 2016 Zacks com announces the list of stocks featured in the Analyst Blog Every day the Zacks Equity Research analysts discuss the latest news and events impacting stocks and the financial markets Stocks recently featured in the"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/RJkSXv8nomM/the-zacks-analyst-blog-highlights-wal-mart-exxon-mobil-qualcomm-coca-cola-and-monsanto-cm731689"	"N"
"Kerry warns of 'authoritarian populism,' takes jab at Trump tweets"	"[Reuters] - U.S. Secretary of State John Kerry on Tuesday warned of the dangers of authoritarian populism and offered a thinly veiled critique of Donald Trump's prolific use of Twitter, saying it allowed the president-elect to avoid accountability. In his most pointed public comments about Trump since the Nov. 8 presidential election, Kerry also suggested that the president-elect's Cabinet nominees were getting a free pass from Congress for failing to submit tax returns and other documentation before their Senate confirmation hearings."	"http://finance.yahoo.com/news/few-high-level-contacts-between-152421531.html"	"N"
"Halliburton, Other Oilfield Services Would Benefit With Tillerson as Secretary of State"	"Halliburton, Other Oilfield Services Would Benefit With Tillerson as Secretary of State"	"https://www.thestreet.com/story/13948940/1/halliburton-other-oilfield-services-would-benefit-with-tillerson-as-secretary-of-state.html?puc=yahoo&cm_ven=YAHOO"	"N"
"3 things you can expect Rex Tillerson to get grilled on during his confirmation hearing for secretary of state"	"3 things you can expect Rex Tillerson to get grilled on during his confirmation hearing for secretary of state"	"http://finance.yahoo.com/news/3-things-expect-rex-tillerson-180745705.html"	"N"
"Argentina clinches labor and subsidy deal to attract energy investment"	"[Reuters] - Vaca Muerta has attracted investment from Chevron Corp and Exxon Mobil Corp. But the formation, which is about the size of Belgium, remains mostly unexplored, largely due to high production costs and a lack of labor flexibility, oil major executives have said. The price, which is more than double that of front-month natural gas futures on the New York Mercantile Exchange, is indispensable for attracting long-term investment, the government said in a statement."	"http://finance.yahoo.com/news/argentina-clinches-labor-subsidy-deal-180030398.html"	"N"
"Pisani: Exxon killing Dow 20K rally"	"Pisani: Exxon killing Dow 20K rally"	"http://finance.yahoo.com/video/pisani-exxon-killing-dow-20k-205700116.html"	"N"
"Why Chevron Corporation (CVX) Stock Is the Real Energy Star"	"InvestorPlace InvestorPlace Stock Market News Stock Advice amp Trading Tips President elect Trump s appointment of Rex Tillerson as Secretary of State may have been really about furthering Exxon Mobil Corporation s NYSE XOM assets in Russia and strengthening ties with"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Ah3emzfDs-g/why-chevron-corporation-cvx-stock-is-the-real-energy-star-cm731741"	"N"
"[$$] Rex Tillerson<U+0092>s Work Outside of Boardroom Offers Clues to State Style"	"[$$] Rex Tillerson<U+0092>s Work Outside of Boardroom Offers Clues to State Style"	"http://www.wsj.com/articles/rex-tillersons-work-outside-of-boardroom-offers-clues-to-state-style-1484089593?ru=yahoo?mod=yahoo_itp"	"N"
"[$$] Rex Tillerson May Make Unusual Tax Argument"	"[$$] Rex Tillerson May Make Unusual Tax Argument"	"http://www.wsj.com/articles/rex-tillerson-may-seek-unusual-tax-strategy-1484099300?mod=yahoo_hs"	"N"
"Exxon's Tillerson Set to Give Mixed View of Russia Relations"	"Exxon's Tillerson Set to Give Mixed View of Russia Relations"	"https://www.thestreet.com/story/13949957/1/tillerson-set-to-give-mixed-view-of-russia-relations.html?puc=yahoo&cm_ven=YAHOO"	"N"
"[$$] Q&A: What to Know About Rex Tillerson's Ties to Russia"	"[$$] Q&A: What to Know About Rex Tillerson's Ties to Russia"	"http://www.wsj.com/articles/q-a-what-to-know-about-rex-tillersons-ties-to-russia-1484130604?mod=yahoo_hs"	"N"
"Ask Tillerson about ExxonMobil's Africa deals, watchdog says"	"Ask Tillerson about ExxonMobil's Africa deals, watchdog says"	"http://sg.finance.yahoo.com/news/ask-tillerson-exxonmobils-africa-deals-114948723.html"	"N"
"Tillerson: I had no reason to say no to nomination"	"Tillerson: I had no reason to say no to nomination"	"http://finance.yahoo.com/video/tillerson-had-no-reason-no-155200398.html"	"N"
"Nasdaq closes at 4th straight record<U+0097>marks best such streak since 1999"	"Nasdaq closes at 4th straight record<U+0097>marks best such streak since 1999"	"http://www.marketwatch.com/News/Story/Story.aspx?guid=4ADF798A-D70D-11E6-B2D1-5BB37AF8AA48&siteid=yhoof2"	"N"
"ExxonMobil: Its Time Has Passed?"	"ExxonMobil: Its Time Has Passed?"	"http://blogs.barrons.com/stockstowatchtoday/2017/01/11/exxonmobil-its-time-has-passed/?mod=yahoobarrons&ru=yahoo"	"N"
"Oil Prices Fall As Markets Question OPEC Cuts"	"Oil Prices Fall As Markets Question OPEC Cuts"	"http://finance.yahoo.com/news/oil-prices-fall-markets-opec-203000847.html"	"N"
"Marco Rubio attacks Rex Tillerson over scope of Moscow threat and sanctions"	"Marco Rubio attacks Rex Tillerson over scope of Moscow threat and sanctions"	"http://www.cnbc.com/id/104210613?__source=yahoo%7cfinance%7cheadline%7cheadline%7cstory&par=yahoo&doc=104210613"	"N"
"Tillerson to face questions on Russian ties at confirmation hearing"	"[Reuters] - President-elect Donald Trump's pick for secretary of state, Rex Tillerson, faces tough questioning at his confirmation hearing on Wednesday over his ties to Russian President Vladimir Putin as both Democrats and Republicans worry about Moscow's increasingly aggressive behavior. The central question facing Tillerson, 64, the former chairman of Exxon Mobil, is how effectively he can transform himself from a Big Oil dealmaker to being America's top diplomat with little government experience. According to excerpts from his opening statement released before the hearing, Tillerson will say that Russia poses a danger and NATO allies are right to be alarmed at a resurgent Moscow."	"http://finance.yahoo.com/news/tillerson-face-questions-russian-ties-050001875.html"	"N"
"Tillerson<U+0092>s Exxon-Ethics Plan Has a $72 Million Tax Advantage"	"Tillerson<U+0092>s Exxon-Ethics Plan Has a $72 Million Tax Advantage"	"http://finance.yahoo.com/news/tillerson-exxon-ethics-plan-72-022653904.html"	"N"
"US STOCKS SNAPSHOT-S&P ends flat, Nasdaq hits record high close"	"US STOCKS SNAPSHOT-S&P ends flat, Nasdaq hits record high close"	"http://uk.finance.yahoo.com/news/us-stocks-snapshot-p-ends-210946711.html"	"N"
"US Market Indexes Trade Flat"	"US Market Indexes Trade Flat"	"http://finance.yahoo.com/news/us-market-indexes-trade-flat-220402504.html"	"N"
"[$$] Rex Tillerson calls for new relationship with Russia"	"[at Financial Times] - Rex Tillerson is setting out his case to be Donald Trump's secretary of state with a call for the US to chart a new relationship with Russia that takes into account Moscow's interests and ambitions - even ..."	"http://www.ft.com/cms/s/ea135b7a-d7f8-11e6-944b-e7eb37a6aa8e,s01=1.html?ftcamp=traffic/partner/feed_headline/us_yahoo/auddev"	"N"
"Tillerson<U+0092>s Exxon-Ethics Plan Has $72 Million Tax Advantage"	"Tillerson<U+0092>s Exxon-Ethics Plan Has $72 Million Tax Advantage"	"http://www.bloomberg.com/politics/articles/2017-01-11/tillerson-s-exxon-ethics-plan-has-a-72-million-tax-advantage?cmpid=yhoo.headline"	"N"
"The Tests That Tillerson Must Pass"	"The Tests That Tillerson Must Pass"	"http://www.bloomberg.com/view/articles/2017-01-11/the-tests-that-tillerson-must-pass?cmpid=yhoo.headline"	"N"
"Investors bide their time as Trump prepares to talk<U+0097>after more tweets"	"Investors bide their time as Trump prepares to talk<U+0097>after more tweets"	"http://finance.yahoo.com/news/investors-bide-their-time-as-trump-prepares-to-talk-after-more-tweets-131255846.html"	"N"
"Pampa Sets Sights on Argentina<U+0092>s Tight Gas as Vaca Muerta Drags"	"Pampa Sets Sights on Argentina<U+0092>s Tight Gas as Vaca Muerta Drags"	"http://finance.yahoo.com/news/pampa-sets-sights-argentina-tight-181807560.html"	"N"
"Pampa Sets Sights on Argentina Tight Gas as Vaca Muerta Lags"	"Pampa Sets Sights on Argentina Tight Gas as Vaca Muerta Lags"	"http://www.bloomberg.com/news/articles/2017-01-11/pampa-sets-sights-on-argentina-s-tight-gas-as-vaca-muerta-drags?cmpid=yhoo.headline"	"N"
"The 'Exxon Knew' controversy is plaguing Rex Tillerson <U+0097> here's what it means"	"The 'Exxon Knew' controversy is plaguing Rex Tillerson <U+0097> here's what it means"	"http://finance.yahoo.com/news/exxon-knew-controversy-plaguing-rex-200300557.html"	"N"
"If Rex Tillerson Is Confirmed By The Senate, What Does That Mean For XOM?"	"ExxonMobil (Shutterstock photo)    I never thought that I would feel sympathy for a multi-millionaire CEO of a massive oil company, but watching Rex Tillerson suffer through the committee hearings relating to his Senate confirmation as Secretary of State, I came awfully close. There is something about the"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/hEzhNtrrBkE/if-rex-tillerson-is-confirmed-by-the-senate-what-does-that-mean-for-xom-cm732737"	"N"
"How Tillerson Could Jeopardize Geopolitics In Iraq"	"How Tillerson Could Jeopardize Geopolitics In Iraq"	"http://finance.yahoo.com/news/tillerson-could-jeopardize-geopolitics-iraq-230000030.html"	"N"
