"data.title"	"data.publication_date"	"data.summary"	"data.url"	"data.ticker"	"data.figi_ticker"	"data.figi"	"result_count"	"page_size"	"current_page"	"total_pages"	"api_call_credits"
"Gilead Sciences, Inc. (GILD) Stock Is Primed After Kite Pharma Buy"	"2017-10-13T15:17:03.000+00:00"	"InvestorPlace Stock Market News Stock Advice amp Trading Tips Markets barely reacted when Gilead Sciences Inc NASDAQ GILD announced on Sept 14 that it would buy Kite Pharma Inc for 11 9 billion The lack of a reaction is understandable Kite may not bring it the growth"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/8ZXZD2fPjSc/gilead-sciences-inc-gild-stock-is-primed-after-kite-pharma-buy-cm859490"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"9"	"42"	"1"
"Gilead Sciences, Inc. (GILD) Stock Is Primed After Kite Pharma Buy"	"2017-10-13T15:17:03.000+00:00"	"InvestorPlace Stock Market News Stock Advice amp Trading Tips Markets barely reacted when Gilead Sciences Inc NASDAQ GILD announced on Sept 14 that it would buy Kite Pharma Inc for 11 9 billion The lack of a reaction is understandable Kite may not bring it the growth"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/8ZXZD2fPjSc/gilead-sciences-inc-gild-stock-is-primed-after-kite-pharma-buy-cm859490"	NA	NA	NA	"4164"	"100"	"9"	"42"	"1"
"Pharma Stock Roundup: Pfizer Mulls Options for Consumer Healthcare, LLY's Pipeline Setback"	"2017-10-13T14:20:36.000+00:00"	"Companies like Pfizer PFE Merck MRK and Eli Lilly LLY were in the news this week while Pfizer is mulling strategic options for its Consumer Healthcare business Merck said that it will not file its CETP inhibitor Recap of the Week s Most Important Stories Pfizer to"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/o-6IHur8DDQ/pharma-stock-roundup-pfizer-mulls-options-for-consumer-healthcare-llys-pipeline-setback-cm859307"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"9"	"42"	"1"
"Pharma Stock Roundup: Pfizer Mulls Options for Consumer Healthcare, LLY's Pipeline Setback"	"2017-10-13T14:20:36.000+00:00"	"Companies like Pfizer PFE Merck MRK and Eli Lilly LLY were in the news this week while Pfizer is mulling strategic options for its Consumer Healthcare business Merck said that it will not file its CETP inhibitor Recap of the Week s Most Important Stories Pfizer to"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/o-6IHur8DDQ/pharma-stock-roundup-pfizer-mulls-options-for-consumer-healthcare-llys-pipeline-setback-cm859307"	NA	NA	NA	"4164"	"100"	"9"	"42"	"1"
"Tealwood Asset Management Inc Buys Digital Realty Trust Inc, Hanesbrands Inc, Innoviva Inc, ..."	"2017-10-13T12:10:30.000+00:00"	"Tealwood Asset Management Inc New Purchases INVA NUAN HDSN ALXN ZBH WMT WFC XEL Added Positions DLR HBI ABT JNJ CELG MDLZ EBAY INFO MMM GOOGL Reduced Positions BIP ESGR COHR GIS SNI BX NDAQ PFG CSCO APO Sold Out DFT DNB"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/VTuvu1IIIgk/tealwood-asset-management-inc-buys-digital-realty-trust-inc-hanesbrands-inc-innoviva-inc-cm859220"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"9"	"42"	"1"
"Tealwood Asset Management Inc Buys Digital Realty Trust Inc, Hanesbrands Inc, Innoviva Inc, ..."	"2017-10-13T12:10:30.000+00:00"	"Tealwood Asset Management Inc New Purchases INVA NUAN HDSN ALXN ZBH WMT WFC XEL Added Positions DLR HBI ABT JNJ CELG MDLZ EBAY INFO MMM GOOGL Reduced Positions BIP ESGR COHR GIS SNI BX NDAQ PFG CSCO APO Sold Out DFT DNB"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/VTuvu1IIIgk/tealwood-asset-management-inc-buys-digital-realty-trust-inc-hanesbrands-inc-innoviva-inc-cm859220"	NA	NA	NA	"4164"	"100"	"9"	"42"	"1"
"See what the IHS Markit Score report has to say about Merck & Co Inc."	"2017-10-13T12:01:25.000+00:00"	"This could indicate that investors who seek to profit from falling equity prices are not currently targeting MRK.  Over the last one-month, outflows of investor capital in ETFs holding MRK totaled $11.76 billion."	"https://finance.yahoo.com/news/see-ihs-markit-score-report-120125330.html?.tsrc=rss"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"9"	"42"	"1"
"See what the IHS Markit Score report has to say about Merck & Co Inc."	"2017-10-13T12:01:25.000+00:00"	"This could indicate that investors who seek to profit from falling equity prices are not currently targeting MRK.  Over the last one-month, outflows of investor capital in ETFs holding MRK totaled $11.76 billion."	"https://finance.yahoo.com/news/see-ihs-markit-score-report-120125330.html?.tsrc=rss"	NA	NA	NA	"4164"	"100"	"9"	"42"	"1"
"Gilead Sciences, Inc. (GILD) Stock Is Primed After Kite Pharma Buy"	"2017-10-13T11:02:23.000+00:00"	"Markets barely reacted when Gilead Sciences Inc. (NASDAQ:GILD) announced on Sept. 14 that it would buy Kite Pharma, Inc. for $11.9 billion.  The slowdown in Gilead’s HCV business is starting to come to an end.  The HCV segment will continue adding meaningfully to Gilead’s cash flow, which is money it needs to fund the Kite acquisition."	"https://finance.yahoo.com/news/gilead-sciences-inc-gild-stock-110223682.html?.tsrc=rss"	NA	NA	NA	"4164"	"100"	"9"	"42"	"1"
"Gilead Sciences, Inc. (GILD) Stock Is Primed After Kite Pharma Buy"	"2017-10-13T11:02:23.000+00:00"	"Markets barely reacted when Gilead Sciences Inc. (NASDAQ:GILD) announced on Sept. 14 that it would buy Kite Pharma, Inc. for $11.9 billion.  The slowdown in Gilead’s HCV business is starting to come to an end.  The HCV segment will continue adding meaningfully to Gilead’s cash flow, which is money it needs to fund the Kite acquisition."	"https://finance.yahoo.com/news/gilead-sciences-inc-gild-stock-110223682.html?.tsrc=rss"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"9"	"42"	"1"
"Merck Will Not Seek Approval for CETP Inhibitor Anacetrapib"	"2017-10-12T21:12:52.000+00:00"	"Merck amp Co Inc MRK announced that it is not going ahead with filing the regulatory applications seeking approval for anacetrapib a cholesteryl ester transfer protein CETP inhibitor that it had developed for cholesterol management The stock was down more than 1 on Wednesday Merck"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Qr7zJU-LYcg/merck-will-not-seek-approval-for-cetp-inhibitor-anacetrapib-cm859055"	NA	NA	NA	"4164"	"100"	"9"	"42"	"1"
"Merck Will Not Seek Approval for CETP Inhibitor Anacetrapib"	"2017-10-12T21:12:52.000+00:00"	"Merck amp Co Inc MRK announced that it is not going ahead with filing the regulatory applications seeking approval for anacetrapib a cholesteryl ester transfer protein CETP inhibitor that it had developed for cholesterol management The stock was down more than 1 on Wednesday Merck"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Qr7zJU-LYcg/merck-will-not-seek-approval-for-cetp-inhibitor-anacetrapib-cm859055"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"9"	"42"	"1"
"Merck Will Not Seek Approval for CETP Inhibitor Anacetrapib"	"2017-10-12T19:30:07.000+00:00"	"Merck (MRK) is not seeking approval for its CETP inhibitor anacetrapib, which it had developed for cholesterol management."	"https://finance.yahoo.com/news/merck-not-seek-approval-cetp-193007622.html?.tsrc=rss"	NA	NA	NA	"4164"	"100"	"9"	"42"	"1"
"Merck Will Not Seek Approval for CETP Inhibitor Anacetrapib"	"2017-10-12T19:30:07.000+00:00"	"Merck (MRK) is not seeking approval for its CETP inhibitor anacetrapib, which it had developed for cholesterol management."	"https://finance.yahoo.com/news/merck-not-seek-approval-cetp-193007622.html?.tsrc=rss"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"9"	"42"	"1"
"Merck Makes $3 Million Charitable Donation to Support Swim Across America"	"2017-10-12T17:00:00.000+00:00"	"To help support innovation in cancer research, Merck , known as MSD outside the United States and Canada, today announced that the company will make a $3 million charitable contribution to Swim Across America."	"https://finance.yahoo.com/news/merck-makes-3-million-charitable-170000405.html?.tsrc=rss"	NA	NA	NA	"4164"	"100"	"9"	"42"	"1"
"Merck Makes $3 Million Charitable Donation to Support Swim Across America"	"2017-10-12T17:00:00.000+00:00"	"To help support innovation in cancer research, Merck , known as MSD outside the United States and Canada, today announced that the company will make a $3 million charitable contribution to Swim Across America."	"https://finance.yahoo.com/news/merck-makes-3-million-charitable-170000405.html?.tsrc=rss"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"9"	"42"	"1"
"Seattle Genetics Inks Clinical Collaborations for Cancer Drug"	"2017-10-12T16:17:27.000+00:00"	"Seattle Genetics Inc SGEN announced two clinical collaborations to evaluate SGN LIV1A in triple negative breast cancer TNBC SGN LIV1A is an antibody drug conjugate ADC that being developed for the treatment of metastatic breast cancer in patients whose tumors express the LIV 1"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/-UoXM68OHDA/seattle-genetics-inks-clinical-collaborations-for-cancer-drug-cm858802"	NA	NA	NA	"4164"	"100"	"9"	"42"	"1"
"Seattle Genetics Inks Clinical Collaborations for Cancer Drug"	"2017-10-12T16:17:27.000+00:00"	"Seattle Genetics Inc SGEN announced two clinical collaborations to evaluate SGN LIV1A in triple negative breast cancer TNBC SGN LIV1A is an antibody drug conjugate ADC that being developed for the treatment of metastatic breast cancer in patients whose tumors express the LIV 1"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/-UoXM68OHDA/seattle-genetics-inks-clinical-collaborations-for-cancer-drug-cm858802"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"9"	"42"	"1"
"Merck & Co., Inc. breached its 50 day moving average in a Bearish Manner : MRK-US : October 12, 2017"	"2017-10-12T12:26:43.000+00:00"	"Categories:  ETFs Yahoo FinanceGet full CapitalCube analysis *Disclaimer : This is as of previous day’s closing price. Technical Indicators Below is a quick look at 5 technical indicators for Merck & Co., Inc.. More studies are available on the Technical Chart. Indicator Signal Closing Price above/below 50 Day Moving Average Bearish Closing Price above/below 200 Day Moving Average ... Read more <b>(Read more...)</b>"	"http://finance.yahoo.com/r/13e8d680-a6c1-3e18-b102-5b2d7db5a072/merck-co-inc-breached-its-50-day-moving-average-in-a-bearish-manner-mrk-us-october-12-2017?yptr=yahoo&.tsrc=rss"	NA	NA	NA	"4164"	"100"	"9"	"42"	"1"
"Merck & Co., Inc. breached its 50 day moving average in a Bearish Manner : MRK-US : October 12, 2017"	"2017-10-12T12:26:43.000+00:00"	"Categories:  ETFs Yahoo FinanceGet full CapitalCube analysis *Disclaimer : This is as of previous day’s closing price. Technical Indicators Below is a quick look at 5 technical indicators for Merck & Co., Inc.. More studies are available on the Technical Chart. Indicator Signal Closing Price above/below 50 Day Moving Average Bearish Closing Price above/below 200 Day Moving Average ... Read more <b>(Read more...)</b>"	"http://finance.yahoo.com/r/13e8d680-a6c1-3e18-b102-5b2d7db5a072/merck-co-inc-breached-its-50-day-moving-average-in-a-bearish-manner-mrk-us-october-12-2017?yptr=yahoo&.tsrc=rss"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"9"	"42"	"1"
"5 Game-Changing Cancer Drug Innovations Being Developed Right Now"	"2017-10-12T11:13:22.000+00:00"	"Image source Getty Images The emperor of all maladies the king of terrors 160 This phrase was used by a 19th century surgeon to describe cancer More than a century later the description unfortunately still applies Oncologist 160 Siddhartha Mukherjee even used the first"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/wHSNlY8m4nY/5-game-changing-cancer-drug-innovations-being-developed-right-now-cm858560"	NA	NA	NA	"4164"	"100"	"9"	"42"	"1"
"5 Game-Changing Cancer Drug Innovations Being Developed Right Now"	"2017-10-12T11:13:22.000+00:00"	"Image source Getty Images The emperor of all maladies the king of terrors 160 This phrase was used by a 19th century surgeon to describe cancer More than a century later the description unfortunately still applies Oncologist 160 Siddhartha Mukherjee even used the first"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/wHSNlY8m4nY/5-game-changing-cancer-drug-innovations-being-developed-right-now-cm858560"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"9"	"42"	"1"
"Lgt Capital Partners Ltd. Buys Akamai Technologies Inc, Urban Outfitters Inc, Tupperware Brands ..."	"2017-10-12T11:10:33.000+00:00"	"Lgt Capital Partners Ltd New Purchases URBN TMUS ABEV Added Positions AKAM TUP DPS CL MRK SRCL MS MDLZ COF C Reduced Positions BIIB ISRG AAPL ORCL CTSH HCP AMG HCN COP EL Sold Out MD MAS ECL PCAR SPG New Purchases"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/hJXN4MtGwxQ/lgt-capital-partners-ltd-buys-akamai-technologies-inc-urban-outfitters-inc-tupperware-brands-cm858564"	NA	NA	NA	"4164"	"100"	"9"	"42"	"1"
"Lgt Capital Partners Ltd. Buys Akamai Technologies Inc, Urban Outfitters Inc, Tupperware Brands ..."	"2017-10-12T11:10:33.000+00:00"	"Lgt Capital Partners Ltd New Purchases URBN TMUS ABEV Added Positions AKAM TUP DPS CL MRK SRCL MS MDLZ COF C Reduced Positions BIIB ISRG AAPL ORCL CTSH HCP AMG HCN COP EL Sold Out MD MAS ECL PCAR SPG New Purchases"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/hJXN4MtGwxQ/lgt-capital-partners-ltd-buys-akamai-technologies-inc-urban-outfitters-inc-tupperware-brands-cm858564"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"9"	"42"	"1"
"Merck Joins with the American Liver Foundation to Educate U.S. Veterans on Chronic Hepatitis C Virus (HCV) Infection"	"2017-10-12T10:55:00.000+00:00"	"Merck , known as MSD outside of the United States and Canada, today announced a collaboration with the American Liver Foundation to raise awareness among U.S. veterans about their increased risk for chronic hepatitis C virus infection."	"https://finance.yahoo.com/news/merck-joins-american-liver-foundation-105500866.html?.tsrc=rss"	NA	NA	NA	"4164"	"100"	"9"	"42"	"1"
"Merck Joins with the American Liver Foundation to Educate U.S. Veterans on Chronic Hepatitis C Virus (HCV) Infection"	"2017-10-12T10:55:00.000+00:00"	"Merck , known as MSD outside of the United States and Canada, today announced a collaboration with the American Liver Foundation to raise awareness among U.S. veterans about their increased risk for chronic hepatitis C virus infection."	"https://finance.yahoo.com/news/merck-joins-american-liver-foundation-105500866.html?.tsrc=rss"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"9"	"42"	"1"
"Ferguson Wellman Capital Management, Inc Buys Symantec Corp, Omnicom Group Inc, United Parcel ..."	"2017-10-12T08:10:30.000+00:00"	"Ferguson Wellman Capital Management Inc New Purchases SYMC OMC DLR DVN DWDP HSBC XES ICF ROP SCHA Added Positions UPS FB BDX PNR PFE BBT MRK XOP SCZ AMGN Reduced Positions TWX TXN ABC CSCO BA NBL GD STI LB ABBV Sold Out"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/9NaHRegD530/ferguson-wellman-capital-management-inc-buys-symantec-corp-omnicom-group-inc-united-parcel-cm858549"	NA	NA	NA	"4164"	"100"	"9"	"42"	"1"
"Ferguson Wellman Capital Management, Inc Buys Symantec Corp, Omnicom Group Inc, United Parcel ..."	"2017-10-12T08:10:30.000+00:00"	"Ferguson Wellman Capital Management Inc New Purchases SYMC OMC DLR DVN DWDP HSBC XES ICF ROP SCHA Added Positions UPS FB BDX PNR PFE BBT MRK XOP SCZ AMGN Reduced Positions TWX TXN ABC CSCO BA NBL GD STI LB ABBV Sold Out"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/9NaHRegD530/ferguson-wellman-capital-management-inc-buys-symantec-corp-omnicom-group-inc-united-parcel-cm858549"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"9"	"42"	"1"
"ARDX Surges After-hours, MBVX Abuzz, TRVN Keeps Its Focus"	"2017-10-12T01:15:00.000+00:00"	"ARDX Surges After-hours, MBVX Abuzz, TRVN Keeps Its Focus"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/8mrnnve3s2g/ardx-surges-afterhours-mbvx-abuzz-trvn-keeps-its-focus-20171012-00032"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"9"	"42"	"1"
"ARDX Surges After-hours, MBVX Abuzz, TRVN Keeps Its Focus"	"2017-10-12T01:15:00.000+00:00"	"ARDX Surges After-hours, MBVX Abuzz, TRVN Keeps Its Focus"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/8mrnnve3s2g/ardx-surges-afterhours-mbvx-abuzz-trvn-keeps-its-focus-20171012-00032"	NA	NA	NA	"4164"	"100"	"9"	"42"	"1"
"Dow's Merck Bails On Cholesterol Drug, Prodding Shares Down"	"2017-10-11T23:10:34.000+00:00"	"Dow component Merck MRK said late Wednesday that it won t submit applications for approval of a cholesterol drug following a review of its clinical profile 160 prodding shares to fall in after hours trading ibd display video id 2350371 width 50 float"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/PRr-6mQGRpA/dows-merck-bails-on-cholesterol-drug-prodding-shares-down-cm858495"	NA	NA	NA	"4164"	"100"	"9"	"42"	"1"
"Dow's Merck Bails On Cholesterol Drug, Prodding Shares Down"	"2017-10-11T23:10:34.000+00:00"	"Dow component Merck MRK said late Wednesday that it won t submit applications for approval of a cholesterol drug following a review of its clinical profile 160 prodding shares to fall in after hours trading ibd display video id 2350371 width 50 float"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/PRr-6mQGRpA/dows-merck-bails-on-cholesterol-drug-prodding-shares-down-cm858495"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"9"	"42"	"1"
"This Drugmaker Hit A 4-Month High On Collaboration With Dow's Merck"	"2017-10-11T22:12:29.000+00:00"	"Seattle Genetics SGEN launched to its highest point in four months Wednesday after announcing a series of cancer drug trials with Dow component Merck MRK and Japanese drugmaker Astellas Pharma ibd display video id 2350024 width 50 float left autostart true By"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/d_bPaEfajic/this-drugmaker-hit-a-4-month-high-on-collaboration-with-dows-merck-cm858483"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"9"	"42"	"1"
"This Drugmaker Hit A 4-Month High On Collaboration With Dow's Merck"	"2017-10-11T22:12:29.000+00:00"	"Seattle Genetics SGEN launched to its highest point in four months Wednesday after announcing a series of cancer drug trials with Dow component Merck MRK and Japanese drugmaker Astellas Pharma ibd display video id 2350024 width 50 float left autostart true By"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/d_bPaEfajic/this-drugmaker-hit-a-4-month-high-on-collaboration-with-dows-merck-cm858483"	NA	NA	NA	"4164"	"100"	"9"	"42"	"1"
"[$$] Ebola Vaccines Show Promise in New Study"	"2017-10-11T21:31:06.000+00:00"	"The first placebo-controlled study of two vaccines against the Ebola virus found they both successfully created a powerful antibody response for a year, suggesting they both could be tools to save lives ..."	"http://finance.yahoo.com/r/8a109240-3c4f-3661-98b2-112c8835cbd8/ebola-vaccines-show-promise-in-new-study-1507755629?mod=yahoo_hs&yptr=yahoo&.tsrc=rss"	NA	NA	NA	"4164"	"100"	"9"	"42"	"1"
